Version,ClassName,LinesOfCode,AddedLOC,MaxAddedLOC,AvgAddedLOC,TouchedLOC,Churn,MaxChurn,AvgChurn,NumberOfAuthors,NumberOfRevisions,NumberOfDefectsFixed,Buggy
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,47,47,47.0,47,47,47,47.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,0,0,0.0,0,0,0,0.0,0,0,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,43,43,43.0,43,43,43,43.0,1,1,0,False
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,63,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,318,86,47,28.666666,91,81,47,27.0,2,3,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,136,3,3,3.0,3,3,3,3.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,141,4,4,4.0,4,4,4,4.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,190,15,15,15.0,17,13,13,13.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,59,59,59.0,81,37,37,37.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,162,13,13,13.0,13,13,13,13.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,148,9,9,9.0,19,1,1,1.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,36,36,36.0,36,36,36,36.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,14,14,14.0,28,0,0,0.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,342,42,42,42.0,78,6,6,6.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,129,7,7,7.0,8,6,6,6.0,1,1,1,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,363,5,5,5.0,16,6,6,6.0,1,1,1,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,242,12,12,12.0,13,11,11,11.0,1,1,1,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,682,120,38,30.0,144,96,37,24.0,1,4,1,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,366,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,103,5,5,5.0,6,4,4,4.0,1,1,1,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,9,9,9.0,9,9,9,9.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,5,5,5.0,5,5,5,5.0,1,1,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,3,3,3.0,6,0,0,0.0,1,1,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6523,6504,6504,6504.0,12852,156,156,156.0,1,1,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,400,410,400,136.66667,417,403,400,134.33333,2,3,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,425,429,425,214.5,432,426,425,213.0,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1041,1069,1041,534.5,1085,1053,1041,526.5,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,92,92,92,92.0,92,92,92,92.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,355,355,355,177.5,357,357,355,178.5,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,123,123,123.0,123,123,123,123.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,299,12,8,6.0,14,10,8,5.0,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,85,4,4,4.0,4,4,4,4.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,36,7,5,3.5,7,7,5,3.5,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,574,11,8,5.5,14,8,5,4.0,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,3,3,3.0,3,3,3,3.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,8,8,8.0,8,8,8,8.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,51,52,51,26.0,53,51,51,25.5,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,31,31,31.0,31,31,31,31.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,77,9,9,9.0,9,9,9,9.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,168,14,14,14.0,14,14,14,14.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,81,10,10,10.0,11,9,9,9.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,37,37,37.0,37,37,37,37.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,27,27,27.0,27,27,27,27.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,48,48,48.0,48,48,48,48.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,436,79,53,26.333334,107,67,53,22.333334,1,3,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,77,77,77,77.0,77,77,77,77.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,63,63,63.0,63,63,63,63.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,191,194,191,97.0,196,192,191,96.0,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,160,1,1,1.0,1,1,1,1.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,906,207,165,69.0,245,169,131,56.333332,1,3,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,481,62,50,31.0,70,54,42,27.0,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,94,3,3,3.0,3,3,3,3.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,744,43,29,14.333333,46,40,28,13.333333,1,3,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,64,64,64.0,64,64,64,64.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,45,45,45.0,45,45,45,45.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,172,21,11,10.5,30,12,10,6.0,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,2,2,2.0,4,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,4,4,4.0,6,2,2,2.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,18,18,18.0,20,16,16,16.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,253,241,84.333336,334,186,174,62.0,1,3,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,612,185,98,46.25,210,160,92,40.0,1,4,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,85,24,24,24.0,27,21,21,21.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,108,4,4,4.0,4,4,4,4.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,201,4,4,4.0,4,4,4,4.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,80,5,5,5.0,5,5,5,5.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,57,5,5,5.0,5,5,5,5.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,446,18,17,9.0,19,17,17,8.5,1,2,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,1,1,1.0,2,0,0,0.0,1,1,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0.0,0,0,0,0.0,0,0,0,False
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,0,0,0.0,0,0,0,0.0,0,0,0,False
